,name,lastName,uri,imageUri,worthChange,age,source,industry,gender,country,timestamp,headquarters,state,realTimeWorth,realTimeRank,realTimePosition,squareImage,position,rank,worth,title,government,pay,managementAssets
2490,Archie Hwang,Hwang,archie-hwang,no-pic,0.051,70.0,semiconductors,Technology,M,Taiwan,1681550402483,,,1523.136,1968.0,1968.0,https://specials-images.forbesimg.com/imageserve/63a0c5f419ae5f47238ceb2f/416x416.jpg?background=000000&cropX1=9&cropX2=1333&cropY1=57&cropY2=1380,1651.0,1613.0,1300.0,,,,
2491,Jiang Xuefei,Jiang,jiang-xuefei,no-pic,,53.0,printed circuit boards,Technology,M,China,1617670543228,,,,,,,1652.0,1613.0,1300.0,,,,
2492,Alexander Karp,Karp,alexander-karp,alexander-karp,12.13,55.0,software firm,Technology,M,United States,1681550402483,CA,California,1405.156,2104.0,2104.0,//specials-images.forbesimg.com/imageserve/5a8eee0da7ea431690141ab3/416x416.jpg?background=000000&cropX1=914&cropX2=2463&cropY1=177&cropY2=1725,1653.0,1613.0,1300.0,"Cofounder and CEO, Palantir Technologies",False,,
2493,Eugene Kaspersky,Kaspersky,eugene-kaspersky,eugene-kaspersky,0.0,57.0,software,Technology,M,Russia,1681550402483,,,2096.0,1500.0,1500.0,//specials-images.forbesimg.com/imageserve/5e777c5ed8e1ae0007b72d26/416x416.jpg?background=000000&cropX1=1802&cropX2=4365&cropY1=14&cropY2=2576,1654.0,1613.0,1300.0,,,,
2494,Ke Xiping,Ke,ke-xiping,ke-xiping,16.494,62.0,investments,Diversified,M,China,1681550402483,,,1643.966,1855.0,1855.0,//specials-images.forbesimg.com/imageserve/5e754b3507adf00006dbbff7/416x416.jpg?background=000000&cropX1=1518&cropX2=4117&cropY1=274&cropY2=2872,1655.0,1613.0,1300.0,,,,
2495,Sidney Kimmel,Kimmel,sidney-kimmel,sidney-kimmel,0.0,95.0,retail,Fashion & Retail,M,United States,1681550402483,NY,New York,1503.21,1988.0,1988.0,//specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646,1656.0,1613.0,1300.0,,,,
2496,Jim Koch,Koch,jim-koch,jim-koch,7.474,73.0,beer,Food & Beverage,M,United States,1681550402483,MA,Massachusetts,1515.29,1974.0,1974.0,//specials-images.forbesimg.com/imageserve/5e88df72c095010007bff054/416x416.jpg?background=000000&cropX1=720&cropX2=3383&cropY1=0&cropY2=2665,1657.0,1613.0,1300.0,,,,
2497,Koon Poh Keong,Koon,koon-poh-keong,no-pic,28.505,61.0,aluminum,Manufacturing,M,Malaysia,1681550402482,,,4291.881,676.0,676.0,//specials-images.forbesimg.com/imageserve/5e76f19110380d0006fbb941/416x416.jpg?background=000000&cropX1=1353&cropX2=3563&cropY1=471&cropY2=2682,1658.0,1613.0,1300.0,,,,
2498,Michael Krasny,Krasny,michael-krasny,michael-krasny,0.0,69.0,retail,Technology,M,United States,1681550402483,IL,Illinois,1290.0,2248.0,2248.0,//specials-images.forbesimg.com/imageserve/066ddf8d15e970b7c5b17d2962ac0b16/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=27&cropY2=815,1659.0,1613.0,1300.0,"President, Sawdust Investment Management Corp.",False,,
2499,Sebastian Kulczyk,Kulczyk,sebastian-kulczyk,no-pic,-0.505,42.0,diversified,Finance & Investments,M,Poland,1681550402483,,,1489.602,2016.0,2016.0,//specials-images.forbesimg.com/imageserve/5e770c39c7b02d000666d431/416x416.jpg?background=000000&cropX1=1829&cropX2=3974&cropY1=771&cropY2=2917,1660.0,1613.0,1300.0,,,,
2500,Kwek Leng Peck,Kwek,kwek-leng-peck,no-pic,0.0,67.0,diversified,Diversified,M,Singapore,1681550402483,,,1376.286,2138.0,2139.0,,1661.0,1613.0,1300.0,,,,
2501,Frank Laukien,Laukien,frank-laukien,no-pic,-13.544,63.0,scientific equipment,Manufacturing,M,United States,1681550402483,MA,Massachusetts,3097.003,986.0,986.0,,1662.0,1613.0,1300.0,,,,
2502,Manfredi Lefebvre d'Ovidio,Lefebvre d'Ovidio,manfredi-lefebvre-dovidio,no-pic,0.441,69.0,cruises,Service,M,Italy,1681550402483,,,1387.443,2121.0,2121.0,//specials-images.forbesimg.com/imageserve/5e76d6bbd8e1ae0007b72611/416x416.jpg?background=000000&cropX1=335&cropX2=1658&cropY1=243&cropY2=1566,1663.0,1613.0,1300.0,,,,
2503,Peter Leibinger,Leibinger,peter-leibinger,peter-leibinger,0.0,56.0,machine tools,Manufacturing,M,Germany,1681550402483,,,1582.184,1909.0,1910.0,//specials-images.forbesimg.com/imageserve/5e7633eed8e1ae0007b71c6e/416x416.jpg?background=000000&cropX1=449&cropX2=2886&cropY1=0&cropY2=2437,1664.0,1613.0,1300.0,,,,
2504,Regine Leibinger,Leibinger,regine-leibinger,regine-leibinger,0.0,60.0,machine tools,Manufacturing,F,Germany,1681550402483,,,1582.184,1909.0,1911.0,//specials-images.forbesimg.com/imageserve/5e7634a510380d0006fbadd5/416x416.jpg?background=000000&cropX1=1306&cropX2=3976&cropY1=0&cropY2=2668,1665.0,1613.0,1300.0,,,,
2505,Li Fengluan,Li,fengluan-li,no-pic-female,-3.84,61.0,"steel, diversified",Diversified,F,China,1681550402483,,,1318.81,2207.0,2207.0,,1666.0,1613.0,1300.0,,,,
2506,Li Tan,Li,li-tan,no-pic-female,,58.0,pharmaceuticals,Healthcare,F,China,1617670434818,,,,,,,1667.0,1613.0,1300.0,,,,
2507,Lim Oon Kuin,Lim,lim-oon-kuin,no-pic,,79.0,oil trading,Energy,M,Singapore,1588726760111,,,,,,//specials-images.forbesimg.com/imageserve/5c71edaa31358e35dd26fb85/416x416.jpg?background=000000&cropX1=593&cropX2=1087&cropY1=96&cropY2=590,1668.0,1613.0,1300.0,,,,
2508,Lim Wee Chai,Lim,lim-wee-chai,lim-wee-chai,-23.938,65.0,rubber gloves,Manufacturing,M,Malaysia,1681550402483,,,1175.687,2417.0,2417.0,https://specials-images.forbesimg.com/imageserve/60b132b51bb4128025ec4356/416x416.jpg?background=000000&cropX1=231&cropX2=1160&cropY1=504&cropY2=1434,1669.0,1613.0,1300.0,,,,
2509,Louise Lindh,Lindh,louise-lindh,no-pic-female,17.32,43.0,investments,Diversified,F,Sweden,1681550402483,,,1893.555,1644.0,1644.0,//specials-images.forbesimg.com/imageserve/5c722adda7ea431000435207/416x416.jpg?background=000000&cropX1=0&cropX2=2047&cropY1=166&cropY2=2214,1670.0,1613.0,1300.0,,,,
2510,Liu Yachao,Liu,liu-yachao,no-pic,,42.0,education,Service,M,China,1604523240547,,,,,,,1671.0,1613.0,1300.0,,,,
2511,Ma Fei,Ma,ma-fei,no-pic,,55.0,electronics components,Technology,M,China,1586220815681,,,,,,,1672.0,1613.0,1300.0,,,,
2512,Melissa Ma,Ma,melissa-ma-1,no-pic-female,-57.71,53.0,internet search,Technology,F,China,1681550402483,,,2012.175,1557.0,1557.0,//specials-images.forbesimg.com/imageserve/5c6e95c04bbe6f2fbddc4d4d/416x416.jpg?background=000000&cropX1=992&cropX2=4080&cropY1=0&cropY2=3085,1673.0,1613.0,1300.0,,,,
2513,Duncan MacMillan,MacMillan,duncan-macmillan,no-pic,0.0,85.0,Bloomberg LP,Finance & Investments,M,United States,1681550402483,NJ,New Jersey,1655.9,1847.0,1847.0,//specials-images.forbesimg.com/imageserve/5a971bb731358e79a28a995c/416x416.jpg?background=000000&cropX1=1&cropX2=210&cropY1=7&cropY2=216,1674.0,1613.0,1300.0,,,,
2514,Sarah MacMillan,MacMillan,sarah-macmillan,no-pic-female,0.0,69.0,Cargill,Food & Beverage,F,United States,1681550402483,CA,California,1873.563,1654.0,1656.0,,1675.0,1613.0,1300.0,,,,
2515,Kishore Mariwala,Mariwala,kishore-mariwala,no-pic,0.0,88.0,consumer goods,Food & Beverage,M,India,1681550402483,,,2253.799,1396.0,1396.0,//specials-images.forbesimg.com/imageserve/5a7f296031358e4955ad19b8/416x416.jpg?background=000000&cropX1=371&cropX2=890&cropY1=30&cropY2=549,1676.0,1613.0,1300.0,,,,
2516,John Martin,Martin,john-martin,no-pic,,71.0,pharmaceuticals,Healthcare,M,United States,1619051047247,CA,California,,,,//specials-images.forbesimg.com/imageserve/5a90aff34bbe6f0fa8266ba5/416x416.jpg?background=000000&cropX1=0&cropX2=1872&cropY1=147&cropY2=2020,1677.0,1613.0,1300.0,,,,
2517,Terence (Terry) Matthews,Matthews,terence-terry-matthews,no-pic,0.0,80.0,telecom,Telecom,M,Canada,1681550402483,,,1576.587,1919.0,1919.0,//specials-images.forbesimg.com/imageserve/5e744a872a573300068fcda0/416x416.jpg?background=000000&cropX1=546&cropX2=2621&cropY1=58&cropY2=2134,1678.0,1613.0,1300.0,,,,
2518,Lachhman Das Mittal,Mittal,lachhman-das-mittal,lachhman-das-mittal,0.0,92.0,tractors,Automotive,M,India,1681550402483,,,2545.138,1243.0,1243.0,https://specials-images.forbesimg.com/imageserve/59cc1536a7ea434a34f46d14/416x416.jpg?background=000000&cropX1=918&cropX2=1964&cropY1=133&cropY2=1180,1679.0,1613.0,1300.0,,,,
2519,Mario Moretti Polegato,Moretti Polegato,mario-moretti-polegato,mario-moretti-polegato,-0.346,70.0,shoes,Fashion & Retail,M,Italy,1681550402483,,,1500.988,1991.0,1991.0,//specials-images.forbesimg.com/imageserve/5e76d77810380d0006fbb83d/416x416.jpg?background=000000&cropX1=19&cropX2=1101&cropY1=33&cropY2=1116,1680.0,1613.0,1300.0,,,,
2520,Yoshiko Mori,Mori,yoshiko-mori,yoshiko-mori,0.0,82.0,real estate,Real Estate,F,Japan,1681550402483,,,1470.05,2036.0,2036.0,//specials-images.forbesimg.com/imageserve/5ca6813f31358e76a32f7d32/416x416.jpg?background=000000&cropX1=2098&cropX2=4007&cropY1=1776&cropY2=3684,1681.0,1613.0,1300.0,,,,
2521,Craig Newmark,Newmark,craig-newmark,no-pic,,70.0,Craigslist,Technology,M,United States,1670369294458,CA,California,,,,//specials-images.forbesimg.com/imageserve/59079b82a7ea437ada26cf0a/416x416.jpg?background=000000&cropX1=0&cropX2=2148&cropY1=201&cropY2=2348,1682.0,1613.0,1300.0,,,,
2522,Oei Hong Leong,Oei,oei-hong-leong,oei-hong-leong,-0.113,75.0,investments,Finance & Investments,M,Singapore,1681550402483,,,2003.417,1563.0,1563.0,https://specials-images.forbesimg.com/imageserve/61115a5bd5d51f7f93419c4e/416x416.jpg?background=000000&cropX1=0&cropX2=671&cropY1=0&cropY2=671,1683.0,1613.0,1300.0,,,,
2523,Kazuo Okada,Okada,kazuo-okada,kazuo-okada,141.872,80.0,casinos,Gambling & Casinos,M,Japan,1681550402483,,,1691.465,1815.0,1815.0,//specials-images.forbesimg.com/imageserve/5e76de6610380d0006fbb8b7/416x416.jpg?background=000000&cropX1=0&cropX2=2450&cropY1=0&cropY2=2449,1684.0,1613.0,1300.0,,,,
2524,Erik Paulsson,Paulsson,erik-paulsson,no-pic,,81.0,"construction, real estate",Real Estate,M,Sweden,1617670119062,,,,,,//specials-images.forbesimg.com/imageserve/5e77c50910380d0006fbc5fa/416x416.jpg?background=000000&cropX1=620&cropX2=2401&cropY1=0&cropY2=1780,1685.0,1613.0,1300.0,,,,
2525,Victor Pinchuk,Pinchuk,victor-pinchuk,victor-pinchuk,0.0,62.0,"steel pipes, diversified",Metals & Mining,M,Ukraine,1681550402483,,,2080.0,1515.0,1515.0,//specials-images.forbesimg.com/imageserve/5c7265fb31358e35dd2701b5/416x416.jpg?background=000000&cropX1=1368&cropX2=4268&cropY1=156&cropY2=3054,1686.0,1613.0,1300.0,,,,
2526,Heloise Pratt,Pratt,heloise-pratt,no-pic-female,-0.338,60.0,"manufacturing, investment",Manufacturing,F,Australia,1681550402483,,,2234.775,1407.0,1407.0,https://specials-images.forbesimg.com/imageserve/63ea6e702c4aff9313d77ea2/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,1687.0,1613.0,1300.0,,,,
2527,Fernando Roig,Roig,fernando-roig,fernando-roig,0.0,75.0,supermarkets,Fashion & Retail,M,Spain,1681550402483,,,1364.473,2153.0,2153.0,//specials-images.forbesimg.com/imageserve/5a810d5b4bbe6f2652f54498/416x416.jpg?background=000000&cropX1=297&cropX2=1859&cropY1=173&cropY2=1734,1688.0,1613.0,1300.0,,,,
2528,Alexander Rovt,Rovt,alexander-rovt,alexander-rovt,,70.0,"fertilizer, real estate",Manufacturing,M,United States,1586220824736,NY,New York,,,,//specials-images.forbesimg.com/imageserve/5a90911ea7ea434a0c2721cc/416x416.jpg?background=000000&cropX1=438&cropX2=1365&cropY1=66&cropY2=992,1689.0,1613.0,1300.0,,,,
2529,Ruan Hongliang,Ruan,ruan-hongliang,no-pic,37.751,62.0,glass,Manufacturing,M,China,1681550402483,,,3945.813,743.0,743.0,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,1690.0,1613.0,1300.0,,,,
2530,Subhash Runwal,Runwal,subhash-runwal,subhash-runwal,0.0,79.0,real estate,Real Estate,M,India,1681550402483,,,1425.43,2089.0,2089.0,//specials-images.forbesimg.com/imageserve/b6a4b0d26940920c26d510c6ec17bbf6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=108&cropY2=852,1691.0,1613.0,1300.0,,,,
2531,Lily Safra,Safra,lily-safra,lily-safra,,85.0,banking,Finance & Investments,F,Monaco,1617670446766,,,,,,//specials-images.forbesimg.com/imageserve/5e76fa3910380d0006fbb992/416x416.jpg?background=000000&cropX1=344&cropX2=2610&cropY1=97&cropY2=2365,1692.0,1613.0,1300.0,,,,
2532,Alvaro Saieh,Saieh Bendeck,alvaro-saieh,no-pic,,73.0,banking,Finance & Investments,M,Chile,1654623049365,,,,,,https://specials-images.forbesimg.com/imageserve/629f53135903662f987d0517/416x416.jpg?background=000000&cropX1=1433&cropX2=2294&cropY1=16&cropY2=876,1693.0,1613.0,1300.0,,,,
2533,Steven Sarowitz,Sarowitz,steven-sarowitz,no-pic,15.993,57.0,payroll software,Technology,M,United States,1681550402483,IL,Illinois,2824.872,1110.0,1110.0,,1694.0,1613.0,1300.0,,,,
2534,Shi Yuzhu,Shi,yuzhu-shi,yuzhu-shi,-56.113,60.0,"online games, investments",Diversified,M,China,1681550402483,,,2906.944,1069.0,1069.0,https://specials-images.forbesimg.com/imageserve/5c6eeee6a7ea4310004310b0/416x416.jpg?background=000000&cropX1=836&cropX2=1853&cropY1=185&cropY2=1202,1695.0,1613.0,1300.0,,,,
2535,Vlad Shmunis,Shmunis,vlad-shmunis,no-pic,,62.0,cloud technology,Technology,M,United States,1617670096711,CA,California,,,,,1696.0,1613.0,1300.0,,,,
2536,Alberto Siccardi,Siccardi,alberto-siccardi,no-pic,37.429,78.0,medical devices,Healthcare,M,Switzerland,1681550402483,,,2458.026,1292.0,1292.0,,1697.0,1613.0,1300.0,,,,
2537,Jasminder Singh,Singh,jasminder-singh,jasminder-singh,,72.0,hotels,Real Estate,M,United Kingdom,1644631966486,,,,,,//specials-images.forbesimg.com/imageserve/8fb4b0d6a42a8185e60bd39594b5f2e6/416x416.jpg?background=000000&cropX1=143&cropX2=676&cropY1=8&cropY2=541,1698.0,1613.0,1300.0,,,,
2538,Ryan Smith,Smith,ryan-smith,ryan-smith,-0.258,44.0,cloud computing,Technology,M,United States,1681550402483,UT,Utah,1620.145,1875.0,1875.0,//specials-images.forbesimg.com/imageserve/5e83a1e0936edc00071fa4cc/416x416.jpg?background=000000&cropX1=315&cropX2=3051&cropY1=834&cropY2=3568,1699.0,1613.0,1300.0,"Co-Founder & CEO, Qualtrics",False,,
2539,Stephen Smith,Smith,stephen-smith,no-pic,4.702,71.0,finance and investments,Finance & Investments,M,Canada,1681550402483,,,3380.913,895.0,895.0,https://specials-images.forbesimg.com/imageserve/5fbe6669879eb794e10b9aeb/416x416.jpg?background=000000&cropX1=0&cropX2=1920&cropY1=117&cropY2=2038,1700.0,1613.0,1300.0,,,,
2540,Peter Spuhler,Spuhler,peter-spuhler,peter-spuhler,16.858,63.0,train cars,Manufacturing,M,Switzerland,1681550402482,,,4198.842,697.0,697.0,//specials-images.forbesimg.com/imageserve/5e77d285d8e1ae0007b73696/416x416.jpg?background=000000&cropX1=2084&cropX2=4053&cropY1=23&cropY2=1990,1701.0,1613.0,1300.0,,,,
2541,Lucy Stitzer,Stitzer,lucy-stitzer,no-pic-female,0.0,63.0,Cargill,Food & Beverage,F,United States,1681550402483,CT,Connecticut,1873.563,1654.0,1655.0,,1702.0,1613.0,1300.0,,,,
2542,William Stone,Stone,william-stone,william-stone,-2.049,68.0,software,Technology,M,United States,1681550402483,FL,Florida,2236.563,1405.0,1405.0,//specials-images.forbesimg.com/imageserve/56d0b77de4b0c144a7f65a94/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=68&cropY2=811,1703.0,1613.0,1300.0,,,,
2543,Petter Stordalen,Stordalen,petter-stordalen,petter-stordalen,0.0,60.0,hotels,Service,M,Norway,1681550402483,,,1015.719,2624.0,2624.0,//specials-images.forbesimg.com/imageserve/5e7703cbd8e1ae0007b7288a/416x416.jpg?background=000000&cropX1=142&cropX2=2997&cropY1=83&cropY2=2936,1704.0,1613.0,1300.0,,,,
2544,Kevin Systrom,Systrom,kevin-systrom,no-pic,4.862,39.0,Instagram,Technology,M,United States,1681550402483,CA,California,1629.596,1864.0,1864.0,https://specials-images.forbesimg.com/imageserve/618e7d3e66df456f8c0f9d01/416x416.jpg?background=000000&cropX1=216&cropX2=2314&cropY1=554&cropY2=2651,1705.0,1613.0,1300.0,"Cofounder/CEO, Instagram",False,,
2545,Alain Taravella,Taravella,alain-taravella,alain-taravella,8.011,75.0,real estate development,Real Estate,M,France,1681550402483,,,1853.389,1677.0,1677.0,//specials-images.forbesimg.com/imageserve/5c6f8e3ca7ea431000432050/416x416.jpg?background=000000&cropX1=20&cropX2=1216&cropY1=194&cropY2=1390,1706.0,1613.0,1300.0,,,,
2546,Roman Trotsenko,Trotsenko,roman-trotsenko,no-pic,0.0,52.0,"transport, engineering, real estate",Logistics,M,Russia,1681550402483,,,3155.292,963.0,963.0,//specials-images.forbesimg.com/imageserve/5e7785a210380d0006fbbf8a/416x416.jpg?background=000000&cropX1=1382&cropX2=4603&cropY1=0&cropY2=3221,1707.0,1613.0,1300.0,,,,
2547,Kenneth Tuchman,Tuchman,kenneth-tuchman,no-pic,-27.085,63.0,outsourcing,Service,M,United States,1681550402483,CO,Colorado,1694.29,1813.0,1813.0,https://specials-images.forbesimg.com/imageserve/614b5d92209e16a792e03218/416x416.jpg?background=000000&cropX1=55&cropX2=2848&cropY1=317&cropY2=3112,1708.0,1613.0,1300.0,,,,
2548,Sunny Varkey,Varkey,sunny-varkey,sunny-varkey,0.0,66.0,education,Service,M,India,1681550402483,,,2950.6,1045.0,1045.0,//specials-images.forbesimg.com/imageserve/cae20d11ff4607d9cc72441fe608c1d5/416x416.jpg?background=000000&cropX1=84&cropX2=702&cropY1=89&cropY2=708,1709.0,1613.0,1300.0,,,,
2549,Shamsheer Vayalil,Vayalil,shamsheer-vayalil,shamsheer-vayalil,0.755,46.0,healthcare,Healthcare,M,India,1681550402483,,,2469.276,1284.0,1284.0,//specials-images.forbesimg.com/imageserve/59cc1beea7ea434a34f46d83/416x416.jpg?background=000000&cropX1=0&cropX2=426&cropY1=19&cropY2=445,1710.0,1613.0,1300.0,,,,
2550,Anna Katharina Viessmann,Viessmann,anna-katharina-viessmann,no-pic-female,0.0,,heating and cooling equipment,Manufacturing,F,Germany,1681550402483,,,2711.114,1166.0,1166.0,,1711.0,1613.0,1300.0,,,,
2551,Wang Junmin,Wang,wang-junmin,wang-junmin,14.831,54.0,pharmaceuticals,Healthcare,M,China,1681550402483,,,1739.329,1775.0,1775.0,//specials-images.forbesimg.com/imageserve/54dcf13d6e09b4de072553c3ba7bf5d6/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,1712.0,1613.0,1300.0,,,,
2552,Wen Pengcheng,Wen,wen-pengcheng,no-pic,-9.508,60.0,agribusiness,Food & Beverage,M,China,1681550402483,,,1168.903,2425.0,2425.0,,1713.0,1613.0,1300.0,,,,
2553,Wong Kwong Yu,Wong,wong-kwong-yu,wong-kwong-yu,,53.0,retail,Fashion & Retail,M,China,1604523244278,,,,,,//specials-images.forbesimg.com/imageserve/5c6f0b8c31358e35dd26c7db/416x416.jpg?background=000000&cropX1=9&cropX2=1640&cropY1=9&cropY2=1640,1714.0,1613.0,1300.0,,,,
2554,Wu Kaiting,Wu,wu-kaiting,no-pic,6.205,53.0,electronics,Telecom,M,Hong Kong,1681550402483,,,1195.583,2383.0,2383.0,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,1715.0,1613.0,1300.0,,,,
2555,Xiang Guangming,Xiang,xiang-guangming,no-pic,8.198,59.0,waste disposal,Manufacturing,M,China,1681550402483,,,1594.651,1898.0,1898.0,,1716.0,1613.0,1300.0,,,,
2556,Xie Juhua,Xie,xie-juhua,no-pic-female,1.089,72.0,pharmaceuticals,Healthcare,F,China,1681550402483,,,1839.698,1689.0,1689.0,,1717.0,1613.0,1300.0,,,,
2557,Ken Xie,Xie,ken-xie,no-pic,-22.838,60.0,cybersecurity,Technology,M,United States,1681550402482,CA,California,4663.755,607.0,607.0,//specials-images.forbesimg.com/imageserve/5d94fceb67dd830006a28926/416x416.jpg?background=000000&cropX1=126&cropX2=1024&cropY1=82&cropY2=980,1718.0,1613.0,1300.0,,,,
2558,Xiu Laigui,Xiu,xiu-laigui,xiu-laigui,0.0,68.0,pharmaceuticals,Healthcare,M,China,1681550402483,,,1142.25,2453.0,2453.0,https://specials-images.forbesimg.com/imageserve/5a7d1414a7ea431690130e10/416x416.jpg?background=000000&cropX1=367&cropX2=2132&cropY1=496&cropY2=2260,1719.0,1613.0,1300.0,,,,
2559,Yang Shaopeng,Yang,yang-shaopeng,no-pic,101.675,65.0,shipping,Logistics,M,China,1681550402483,,,3722.398,793.0,793.0,https://specials-images.forbesimg.com/imageserve/5c6f0db7a7ea431000431677/416x416.jpg?background=000000&cropX1=99&cropX2=583&cropY1=5&cropY2=490,1720.0,1613.0,1300.0,,,,
2560,Ye Cheng,Ye,ye-cheng,no-pic,,61.0,conglomerate,Diversified,M,China,1617670362317,,,,,,,1721.0,1613.0,1300.0,,,,
2561,Zhang Keqiang,Zhang,zhang-keqiang,zhang-keqiang,-2.989,62.0,real estate,Real Estate,M,China,1681550402483,,,1464.327,2041.0,2041.0,//specials-images.forbesimg.com/imageserve/5865576ab60b0bfe8025d6b4b7d9f65f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=50&cropY2=793,1722.0,1613.0,1300.0,,,,
2562,Zhang Wanzhen,Zhang,zhang-wanzhen,no-pic,3.17,73.0,electronics components,Manufacturing,M,China,1681550402483,,,2193.41,1442.0,1442.0,,1723.0,1613.0,1300.0,,,,
2563,Zhang Xiaojuan,Zhang,zhang-xiaojuan,no-pic-female,-8.425,53.0,logistics,Logistics,F,China,1681550402483,,,1797.39,1726.0,1726.0,//specials-images.forbesimg.com/imageserve/5c6f1092a7ea4310004316d9/416x416.jpg?background=000000&cropX1=0&cropX2=1410&cropY1=333&cropY2=1744,1724.0,1613.0,1300.0,,,,
2564,Zhang Xuanning,Zhang,zhang-xuanning,no-pic,,52.0,retail,Fashion & Retail,M,China,1617670522599,,,,,,,1725.0,1613.0,1300.0,,,,
2565,Zhang Yin,Zhang,zhang-yin,no-pic-female,4.583,66.0,paper manufacturing,Manufacturing,F,China,1681550402483,,,1284.29,2255.0,2255.0,//specials-images.forbesimg.com/imageserve/5e791e1bd8e1ae0007b75038/416x416.jpg?background=000000&cropX1=901&cropX2=4773&cropY1=28&cropY2=3897,1726.0,1613.0,1300.0,,,,
2566,Zhou Chengjian,Zhou,zhou-chengjian,zhou-chengjian,-1.837,57.0,fashion retail,Fashion & Retail,M,China,1681550402483,,,1347.354,2174.0,2174.0,//specials-images.forbesimg.com/imageserve/5c6ef63531358e35dd26c4da/416x416.jpg?background=000000&cropX1=0&cropX2=3648&cropY1=8&cropY2=3659,1727.0,1613.0,1300.0,,,,
2567,Zhu Yiming,Zhu,zhu-yiming,no-pic,47.265,50.0,semiconductors,Technology,M,China,1681550402483,,,1338.971,2186.0,2186.0,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,1728.0,1613.0,1300.0,,,,
2568,Anita Zucker,Zucker,anita-zucker,no-pic-female,-1.749,71.0,chemicals,Manufacturing,F,United States,1681550402483,SC,South Carolina,1924.813,1623.0,1623.0,//specials-images.forbesimg.com/imageserve/57e124e131358e16c589bb77/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=15&cropY2=759,1729.0,1613.0,1300.0,,,,
